id,b,c,v,t
19059013,19,59,13,"Consume them in wrath. Consume them, and they will be no more. Let them know that God rules in Jacob, To the ends of the earth. Selah."
19059014,19,59,14,"At evening let them return. Let them howl like a dog, and go around the city."
19059015,19,59,15,"They shall wander up and down for food, And wait all night if they aren't satisfied."
19059016,19,59,16,"But I will sing of your strength. Yes, I will sing aloud of your loving kindness in the morning. For you have been my high tower, A refuge in the day of my distress."
19059017,19,59,17,"To you, my strength, I will sing praises. For God is my high tower, the God of my mercy."
19060001,19,60,1,"&gt; God, you have rejected us. You have broken us down. You have been angry. Restore us, again."
19060002,19,60,2,"You have made the land tremble. You have torn it. Mend its fractures, For it quakes."
19060003,19,60,3,You have shown your people hard things. You have made us drink the wine that makes us stagger.
19060004,19,60,4,"You have given a banner to those who fear you, That it may be displayed because of the truth. Selah."
19060005,19,60,5,"So that your beloved may be delivered, Save with your right hand, and answer us."
19060006,19,60,6,"God has spoken from his sanctuary: ""I will triumph. I will divide Shechem, And measure out the valley of Succoth."
19060007,19,60,7,"Gilead is mine, and Manasseh is mine. Ephraim also is the defense of my head. Judah is my scepter."
19060008,19,60,8,"Moab is my wash basin. I will throw my shoe on Edom. I shout in triumph over Philistia."""
19060009,19,60,9,Who will bring me into the strong city? Who has led me to Edom?
19060010,19,60,10,"Haven't you, God, rejected us? You don't go out with our armies, God."
19060011,19,60,11,"Give us help against the adversary, For the help of man is vain."
19060012,19,60,12,"Through God we shall do valiantly, For it is he who will tread down our adversaries."
19061001,19,61,1,"&gt; Hear my cry, God. Listen to my prayer."
19061002,19,61,2,"From the end of the earth, I will call to you, when my heart is overwhelmed. Lead me to the rock that is higher than I."
19061003,19,61,3,"For you have been a refuge for me, A strong tower from the enemy."
19061004,19,61,4,I will dwell in your tent forever. I will take refuge in the shelter of your wings. Selah.
19061005,19,61,5,"For you, God, have heard my vows. You have given me the heritage of those who fear your name."
19061006,19,61,6,You will prolong the king's life; His years shall be for generations.
19061007,19,61,7,"He shall be enthroned in God's presence forever. Appoint your loving kindness and truth, that they may preserve him."
19061008,19,61,8,"So I will sing praise to your name forever, That I may fulfill my vows daily."
19062001,19,62,1,&gt; My soul rests in God alone. My salvation is from him.
19062002,19,62,2,"He alone is my rock and my salvation, my fortress-- I will never be greatly shaken."
19062003,19,62,3,"How long will you assault a man, Would all of you throw him down, Like a leaning wall, like a tottering fence?"
19062004,19,62,4,"They fully intend to throw him down from his lofty place. They delight in lies. They bless with their mouth, but they curse inwardly. Selah."
19062005,19,62,5,"My soul, wait in silence for God alone, For my expectation is from him."
19062006,19,62,6,"He alone is my rock and my salvation, my fortress. I will not be shaken."
19062007,19,62,7,"With God is my salvation and my honor. The rock of my strength, and my refuge, is in God."
19062008,19,62,8,"Trust in him at all times, you people. Pour out your heart before him. God is a refuge for us. Selah."
19062009,19,62,9,"Surely men of low degree are just a breath, And men of high degree are a lie. In the balances they will go up. They are together lighter than a breath."
19062010,19,62,10,"Don't trust in oppression. Don't become vain in robbery. If riches increase, Don't set your heart on them."
19062011,19,62,11,"God has spoken once, Twice I have heard this, That power belongs to God."
19062012,19,62,12,"Also to you, Lord, belongs loving kindness, For you reward every man according to his work."
19063001,19,63,1,"&gt; God, you are my God. I will earnestly seek you. My soul thirsts for you, My flesh longs for you, In a dry and weary land, where there is no water."
19063002,19,63,2,"So I have seen you in the sanctuary, Watching your power and your glory."
19063003,19,63,3,"Because your loving kindness is better than life, My lips shall praise you."
19063004,19,63,4,So I will bless you while I live. I will lift up my hands in your name.
19063005,19,63,5,"My soul shall be satisfied as with the richest food. My mouth shall praise you with joyful lips,"
19063006,19,63,6,"When I remember you on my bed, And think about you in the night watches."
19063007,19,63,7,For you have been my help. I will rejoice in the shadow of your wings.
19063008,19,63,8,My soul stays close to you. Your right hand holds me up.
19063009,19,63,9,"But those who seek my soul, to destroy it, Shall go into the lower parts of the earth."
19063010,19,63,10,They shall be given over to the power of the sword. They shall be jackal food.
19063011,19,63,11,"But the king shall rejoice in God. Everyone who swears by him will praise him, For the mouth of those who speak lies shall be silenced."
19064001,19,64,1,"&gt; Hear my voice, God, in my complaint. Preserve my life from fear of the enemy."
19064002,19,64,2,"Hide me from the conspiracy of the wicked, From the noisy crowd of the ones doing evil;"
19064003,19,64,3,"Who sharpen their tongue like a sword, And aim their arrows, deadly words,"
19064004,19,64,4,To shoot innocent men from ambushes. They shoot at him suddenly and fearlessly.
19064005,19,64,5,"They encourage themselves in evil plans. They talk about laying snares secretly. They say, ""Who will see them?"""
19064006,19,64,6,"They plot injustice, saying, ""We have made a perfect plan!"" Surely man's mind and heart are cunning."
19064007,19,64,7,But God will shoot at them. They will be suddenly struck down with an arrow.
19064008,19,64,8,Their own tongues shall ruin them. All who see them will shake their heads.
19064009,19,64,9,"All mankind shall be afraid. They shall declare the work of God, And shall wisely ponder what he has done."
19064010,19,64,10,"The righteous shall be glad in Yahweh, And shall take refuge in him. All the upright in heart shall praise him!"
19065001,19,65,1,"&gt; Praise waits for you, God, in Zion. To you shall vows be performed."
19065002,19,65,2,"You who hear prayer, To you all men will come."
19065003,19,65,3,"Sins overwhelmed me, But you atoned for our transgressions."
19065004,19,65,4,"Blessed is one whom you choose, and cause to come near, That he may live in your courts. We will be filled with the goodness of your house, Your holy temple."
19065005,19,65,5,"By awesome deeds of righteousness, you answer us, God of our salvation. You who are the hope of all the ends of the earth, Of those who are far away on the sea;"
19065006,19,65,6,"Who by his power forms the mountains, Having armed yourself with strength;"
19065007,19,65,7,"Who stills the roaring of the seas, The roaring of their waves, And the turmoil of the nations."
19065008,19,65,8,They also who dwell in far-away places are afraid at your wonders. You call the morning's dawn and the evening with songs of joy.
19065009,19,65,9,"You visit the earth, and water it. You greatly enrich it. The river of God is full of water. You provide them grain, for so you have ordained it."
19065010,19,65,10,You drench its furrows. You level its ridges. You soften it with showers. You bless it with a crop.
19065011,19,65,11,You crown the year with your bounty. Your carts overflow with abundance.
19065012,19,65,12,The wilderness grasslands overflow. The hills are clothed with gladness.
19065013,19,65,13,The pastures are covered with flocks. The valleys also are clothed with grain. They shout for joy! They also sing.
19066001,19,66,1,"&gt; Make a joyful shout to God, all the earth!"
19066002,19,66,2,Sing to the glory of his name! Offer glory and praise!
19066003,19,66,3,"Tell God, ""How awesome are your deeds! Through the greatness of your power, your enemies submit themselves to you."
19066004,19,66,4,"All the earth will worship you, And will sing to you; They will sing to your name."" Selah."
19066005,19,66,5,"Come, and see God's deeds-- Awesome work on behalf of the children of men."
19066006,19,66,6,"He turned the sea into dry land. They went through the river on foot. There, we rejoiced in him."
19066007,19,66,7,He rules by his might forever. His eyes watch the nations. Don't let the rebellious rise up against him. Selah.
19066008,19,66,8,"Praise our God, you peoples! Make the sound of his praise heard,"
19066009,19,66,9,"Who preserves our life among the living, And doesn't allow our feet to be moved."
19066010,19,66,10,"For you, God, have tested us. You have refined us, as silver is refined."
19066011,19,66,11,You brought us into prison. You laid a burden on our backs.
